id,slug,naziv,kratki_naziv,vrsta,titular,oib,biskupija,zajednica,religija,konfesija,adresa,mjesto,zupanija,lat,lng,izvor_koordinata,evidencijski_broj,status,duplikat_od,datum_upisa,sluzba,telefon,email,web,google_karta,broj_gradjevina,zupna_crkva,zupna_crkva_slug,izvori
548,sv-kancija-lanisce-0649,ŽUPA SV. KANCIJA,sv. Kancija,zupa,sv. Kancija,04011250649,Biskupija Porečka i Pulska,,christian,roman_catholic,Lanišće 122,Lanišće,Istarska,45.4076314,14.1158338,church,1.1448,AKTIVAN,,2005-03-08,Župnik,,,,https://maps.google.com/?cid=16052680644397534300&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,14,"crkva svetih Kancija, Kancijana i Kancijanile mučenika (Lanišće)",svetih-kancija-kancijana-i-kancijanile-mucenika-lanisce-w1352651547,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1786,sv-kriza-draguc-6548,ŽUPA SV. KRIŽA,sv. Križa,zupa,Sveti Križ,91780876548,Biskupija Porečka i Pulska,,christian,roman_catholic,Draguć 36,Draguć,Istarska,45.3328494,14.002891,church,1.1528,AKTIVAN,,2005-03-18,Župnik,052 665 186,,,https://maps.google.com/?cid=15631619977707191112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva Svetog Križa,svetog-kriza-draguc-w322442726,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
216,sv-kuzme-i-damjana-kastelir-3316,ŽUPA SV. KUZME I DAMJANA,sv. Kuzme i Damjana,zupa,sv. Kuzma I Damjana,22753323316,Biskupija Porečka i Pulska,,christian,roman_catholic,Kaštelir 67,Kaštelir,Istarska,45.3040245,13.6894391,church,1.1575,AKTIVAN,,2005-04-06,Župnik,052 455 084,,,https://maps.google.com/?cid=10806889383381603793&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetih Kuzme i Damjana mučenika,svetih-kuzme-i-damjana-mucenika-kastelir-w400796332,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
542,sv-kuzme-i-damjana-fazana-4467,ŽUPA SV. KUZME I DAMJANA,sv. Kuzme i Damjana,zupa,sv. Kuzma I Damjana,10839224467,Biskupija Porečka i Pulska,,christian,roman_catholic,Župni trg 4,Fažana,Istarska,44.9276726,13.8029938,church,1.1442,AKTIVAN,,2005-03-08,Župnik,,,,https://maps.google.com/?cid=14570856056638535901&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,crkva svetih Kuzme i Damjana mučenika,svetih-kuzme-i-damjana-mucenika-fazana-w1312493834,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1262,sv-kvirika-i-julite-visnjan-9846,ŽUPA SV. KVIRIKA I JULITE,sv. Kvirika i Julite,zupa,sv. Kvirika I Julite,85328799846,Biskupija Porečka i Pulska,,christian,roman_catholic,Istarska 4,Višnjan,Istarska,45.2761323,13.718377,church,1.1558,AKTIVAN,,2005-03-31,Župnik,,,,https://maps.google.com/?cid=12794340646354083565&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4,crkva svetih Kvirika i Julite,svetih-kvirika-i-julite-visnjan-w681633356,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1005,sv-lovre-lovrecica-san-lorenzo-4478,ŽUPA SV. LOVRE,sv. Lovre,zupa,sv. Lovro,74609794478,Biskupija Porečka i Pulska,,christian,roman_catholic,Lovrečica 13,Lovrečica - San Lorenzo,Istarska,45.3825373,13.538248,church,1.1479,AKTIVAN,,2005-03-11,Župnik,,,,https://maps.google.com/?cid=13439362044748220633&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Lovre mučenika,svetog-lovre-mucenika-lovrecica-san-lorenzo-w318710479,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1783,sv-lovre-sveti-lovrec-labinski-8644,ŽUPA SV. LOVRE,sv. Lovre,zupa,sv. Lovro,23522318644,Biskupija Porečka i Pulska,,christian,roman_catholic,Diminići 2,Sveti Lovreč Labinski,Istarska,44.9941637,14.1020843,church,1.1440,AKTIVAN,,2005-03-08,Župnik,,,,https://maps.google.com/?cid=10709061776191566105&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Lovre mučenika,svetog-lovre-mucenika-sveti-lovrec-labinski-w520805871,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1789,sv-lovre-premantura-0814,ŽUPA SV. LOVRE,sv. Lovre,zupa,sv. Lovro,31990560814,Biskupija Porečka i Pulska,,christian,roman_catholic,Selo 87,Premantura,Istarska,44.8014091,13.9099698,church,1.1541,AKTIVAN,,2005-03-24,Župnik,,,,https://maps.google.com/?cid=13828565914676813137&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Lovre mučenika,svetog-lovre-mucenika-premantura-w129003881,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1780,sv-lucije-skitaca-702271,ŽUPA SV. LUCIJE,sv. Lucije,zupa,sv. Lucija,,Biskupija Porečka i Pulska,,christian,roman_catholic,Skitača b.b.,Skitača,Istarska,44.983379,14.1452115,church,1.1417,AKTIVAN,,2005-03-03,Župnik,,,,https://maps.google.com/?cid=8949770158981921781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svete Lucije djevice i mučenice,svete-lucije-djevice-i-mucenice-skitaca-w326010125,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1812,sv-lucije-pazinske-jezenj-3876,ŽUPA SV. LUCIJE PAZINSKE,sv. Lucije Pazinske,zupa,sv. Lucija Pazinske,67930083876,Biskupija Porečka i Pulska,,christian,roman_catholic,Veli Ježenj 24,Ježenj,Istarska,45.2169421,13.8755774,places,1.1543,AKTIVAN,,2005-03-24,Župnik,,,http://www.zupa-stari-pazin.com/,https://maps.google.com/?cid=14302871483247800037&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
464,sv-margarete-pula-702356,ŽUPA SV. MARGARETE,sv. Margarete,zupa,sv. Margareta,,Biskupija Porečka i Pulska,,christian,roman_catholic,Štinjan 4,Pula,Istarska,44.89054,13.8162929,church,1.1501,AKTIVAN,,2005-03-16,Župnik,,,,https://maps.google.com/?cid=16197869346409156652&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svete Margarete djevice i mučenice,svete-margarete-djevice-i-mucenice-pula-w166568786,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
467,sv-marije-magdalene-krnica-4170,ŽUPA SV. MARIJE MAGDALENE,sv. Marije Magdalene,zupa,sv. Marija Magdalene,78585324170,Biskupija Porečka i Pulska,,christian,roman_catholic,Krnica 76,Krnica,Istarska,44.9596502,13.9848895,places,1.1505,AKTIVAN,,2005-03-17,Župnik,,,,https://maps.google.com/?cid=4190107766510700363&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1257,sv-marine-motovun-7992,ŽUPA SV. MARINE,sv. Marine,zupa,sv. Marine,20524247992,Biskupija Porečka i Pulska,,christian,roman_catholic,Motovunski Novaki 30,Motovun,Istarska,45.2960235,13.850464700000002,places,1.1553,AKTIVAN,,2005-03-31,Župnik,,,https://www.zupasvihsvetih.hr/zupa-motovunski-novaki/,https://maps.google.com/?cid=5488893768101009895&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1259,sv-marka-kascerga-9152,ŽUPA SV. MARKA,sv. Marka,zupa,sv. Marko,11076199152,Biskupija Porečka i Pulska,,christian,roman_catholic,Kašćerga 22,Kašćerga,Istarska,45.3029011,13.9008172,church,1.1555,AKTIVAN,,2005-03-31,Župnik,,,,https://maps.google.com/?cid=8942262250790877893&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Marka evanđelista,svetog-marka-evandelista-kascerga-w1352434029,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
469,sv-martina-dolenja-vas-3751,ŽUPA SV. MARTINA,sv. Martina,zupa,sv. Martin,67577643751,Biskupija Porečka i Pulska,,christian,roman_catholic,Dolenja Vas 19,Dolenja Vas,Istarska,45.3394647,14.1276755,church,1.1507,AKTIVAN,,2005-03-17,Župnik,052 622 460,,http://www.central-istria.com/,https://maps.google.com/?cid=9227621272655202534&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Martina biskupa,svetog-martina-biskupa-dolenja-vas-w172667199,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
476,sv-martina-sveti-lovrec-pazenaticki-0389,ŽUPA SV. MARTINA,sv. Martina,zupa,sv. Martin,00679780389,Biskupija Porečka i Pulska,,christian,roman_catholic,Trg funtanela 2,Sveti Lovreč Pazenatički,Istarska,45.1756725,13.7445946,church,1.1570,AKTIVAN,,2005-04-05,Župnik,052 448 195,,http://www.sveti-lovrec.hr/default.aspx?str=spomenicka&j=cro&t=0,https://maps.google.com/?cid=2927265122611893405&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,3,crkva svetog Martina biskupa,svetog-martina-biskupa-sveti-lovrec-pazenaticki-w250777612,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
544,sv-martina-liznjan-4423,ŽUPA SV. MARTINA,sv. Martina,zupa,sv. Martin,36253444423,Biskupija Porečka i Pulska,,christian,roman_catholic,Ližnjan 166,Ližnjan,Istarska,44.8292106,13.9542548,church,1.1444,AKTIVAN,,2005-03-08,Župnik,,,,https://maps.google.com/?cid=8013487611965039765&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,3,crkva svetog Martina biskupa,svetog-martina-biskupa-liznjan-w619873008,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
562,sv-martina-beram-6906,ŽUPA SV. MARTINA,sv. Martina,zupa,sv. Martin,83908426906,Biskupija Porečka i Pulska,,christian,roman_catholic,Beram bb,Beram,Istarska,45.2521859,13.9004745,church,1.1520,AKTIVAN,,2005-03-18,Župnik,,,,https://maps.google.com/?cid=15794341651257271220&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Martina,svetog-martina-beram-w181747079,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1003,sv-martina-momjan-momiano-0397,ŽUPA SV. MARTINA,sv. Martina,zupa,sv. Martin,95602650397,Biskupija Porečka i Pulska,,christian,roman_catholic,Trg Sv. Martina 5,Momjan - Momiano,Istarska,45.4400614,13.708418,church,1.1477,AKTIVAN,,2005-03-11,Župnik,,,,https://maps.google.com/?cid=10757842041128175140&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Martina biskupa,svetog-martina-biskupa-momjan-momiano-w253871187,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1261,sv-martina-tar-2057,ŽUPA SV. MARTINA,sv. Martina,zupa,sv. Martin,45256892057,Biskupija Porečka i Pulska,,christian,roman_catholic,Istarska 16,Tar,Istarska,45.3007144,13.6253274,places,1.1557,AKTIVAN,,2005-03-31,Župnik,,,,https://maps.google.com/?cid=18019096446531340212&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1787,sv-martina-sveti-martin-6463,ŽUPA SV. MARTINA,sv. Martina,zupa,sv. Martin,45561596463,Biskupija Porečka i Pulska,,christian,roman_catholic,Sv. Martin 23,Sveti Martin,Istarska,45.129005098943,14.04083528126809,naselje-centroid,1.1529,AKTIVAN,,2005-03-18,Župnik,040 868 133,,https://svetimartin-zupa.hr/,https://maps.google.com/?cid=5330943883081914661&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1788,sv-martina-vrsar-2338,ŽUPA SV. MARTINA,sv. Martina,zupa,sv. Martin,69178192338,Biskupija Porečka i Pulska,,christian,roman_catholic,Gradska vrata 19,Vrsar,Istarska,45.151155,13.6063155,church,1.1540,AKTIVAN,,2005-03-24,Župnik,,,,https://maps.google.com/?cid=14080308652456564294&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,7,crkva svetog Martina biskupa,svetog-martina-biskupa-vrsar-w360202471,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
208,sv-mateja-cere-6776,ŽUPA SV. MATEJA,sv. Mateja,zupa,sv. Matej,92567856776,Biskupija Porečka i Pulska,,christian,roman_catholic,Cere 3,Cere,Istarska,45.1119718,13.9521316,church,1.1521,AKTIVAN,,2005-03-18,Župnik,,,,https://maps.google.com/?cid=12682892012633188829&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,Sv. Matej,sv-matej-cere-w245303979,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
551,sv-mateja-slum-2626,ŽUPA SV. MATEJA,sv. Mateja,zupa,sv. Matej,20835402626,Biskupija Porečka i Pulska,,christian,roman_catholic,Slum 1,Slum,Istarska,45.4391844,14.0014941,church,1.1451,AKTIVAN,,2005-03-08,Župnik,,,,https://maps.google.com/?cid=12962340457046952222&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Mateja apostola,svetog-mateja-apostola-slum-w1147035375,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
209,sv-mihovila-nova-vas-5212,ŽUPA SV. MIHOVILA,sv. Mihovila,zupa,sv. Mihovil,30406345212,Biskupija Porečka i Pulska,,christian,roman_catholic,Nova Vas 7,Nova Vas,Istarska,45.363259299999996,13.6401272,places,1.1522,AKTIVAN,,2005-03-18,Župnik,,,,https://maps.google.com/?cid=16279382612083966512&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
287,sv-mihovila-novaki-pazinski-1282,ŽUPA SV. MIHOVILA,sv. Mihovila,zupa,sv. Mihovil,29478561282,Biskupija Porečka i Pulska,,christian,roman_catholic,Novaki Pazinski 18,Novaki Pazinski,Istarska,45.2629353,13.9929677,church,1.1405,AKTIVAN,,2005-03-02,Župnik,,,,https://maps.google.com/?cid=4534712280228139663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Mihovila arkanđela,svetog-mihovila-arkandela-novaki-pazinski-w1352759150,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
460,sv-mihovila-sterna-sterna-2344,ŽUPA SV. MIHOVILA,sv. Mihovila,zupa,sv. Mihovil,02712072344,Biskupija Porečka i Pulska,,christian,roman_catholic,Šterna 3,Šterna - Sterna,Istarska,45.413006328,13.791639873,church,1.1497,AKTIVAN,,2005-03-15,Župnik,,,,https://maps.google.com/?cid=14321743102049839636&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,Crkva sv. Mihovila nadangela,sv-mihovila-nadangela-groznjan-q116834367,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1527,sv-mihovila-zamask-5996,ŽUPA SV. MIHOVILA,sv. Mihovila,zupa,sv. Mihovil,55561335996,Biskupija Porečka i Pulska,,christian,roman_catholic,Zamask 1,Zamask,Istarska,45.3261907,13.8777734,church,1.1436,AKTIVAN,,2005-03-07,Župnik,052 622 460,,http://www.central-istria.com/,https://maps.google.com/?cid=4719681003174617439&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Mihovila arkanđela,svetog-mihovila-arkandela-zamask-w244795986,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1528,sv-mihovila-zminj-6272,ŽUPA SV. MIHOVILA,sv. Mihovila,zupa,sv. Mihovil,57193766272,Biskupija Porečka i Pulska,,christian,roman_catholic,Trg maršala Tita bb,Žminj,Istarska,45.142817,13.9072123,church,1.1437,AKTIVAN,,2005-03-07,Župnik,,,,https://maps.google.com/?cid=14861051932839055518&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,10,crkva svetog Mihovila Arkanđela,svetog-mihovila-arkandela-zminj-w247877618,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1529,sv-mihovila-borut-0662,ŽUPA SV. MIHOVILA,sv. Mihovila,zupa,sv. Mihovil,79519510662,Biskupija Porečka i Pulska,,christian,roman_catholic,Borut 1,Borut,Istarska,45.3040253,14.0451028,church,1.1438,AKTIVAN,,2005-03-07,Župnik,,,,https://maps.google.com/?cid=1997700711331045702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Mihovila arkanđela,svetog-mihovila-arkandela-borut-w269960839,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1763,sv-mohora-i-fortunata-lindar-7238,ŽUPA SV. MOHORA I FORTUNATA,sv. Mohora i Fortunata,zupa,sv. Mohora I Fortunata,40727707238,Biskupija Porečka i Pulska,,christian,roman_catholic,Lindar 58,Lindar,Istarska,45.2347714,13.9645296,church,1.1389,AKTIVAN,,2005-03-01,Župnik,,,http://www.istriago.net/lindar-fathers-village-hilltop-pazin-2/,https://maps.google.com/?cid=10375471404294808125&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetih Mohora i Fortunata,svetih-mohora-i-fortunata-lindar-w329952826,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
466,sv-nikole-barban-5201,ŽUPA SV. NIKOLE,sv. Nikole,zupa,sv. Nikola,78850965201,Biskupija Porečka i Pulska,,christian,roman_catholic,Barban 92,Barban,Istarska,45.0644475,14.0170701,church,1.1503,AKTIVAN,,2005-03-17,Župnik,,,,https://maps.google.com/?cid=17146369330685331983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,11,crkva svetog Nikole,svetog-nikole-barban-w221900697,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1791,sv-nikole-pazin-2476,ŽUPA SV. NIKOLE,sv. Nikole,zupa,sv. Nikola,20173062476,Biskupija Porečka i Pulska,,christian,roman_catholic,Antuna Kalca 2,Pazin,Istarska,45.2407026,13.9341985,church,1.1549,AKTIVAN,,2005-03-24,Župnik,052 622 198,,https://www.zupa-svnikole.hr/,https://maps.google.com/?cid=11740721890447437776&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Nikole biskupa,svetog-nikole-biskupa-pazin-w181745865,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
305,sv-pavla-pula-6533,ŽUPA SV. PAVLA,sv. Pavla,zupa,sv. Pavao,86810696533,Biskupija Porečka i Pulska,,christian,roman_catholic,Josipa Voltića 26,Pula,Istarska,44.8535693,13.8437928,church,1.1364,AKTIVAN,,2005-02-28,Župnik,,,,https://maps.google.com/?cid=11873386661548737179&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Pavla apostola,svetog-pavla-apostola-pula-w162817220,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1509,sv-pelagija-novigrad-4701,ŽUPA SV. PELAGIJA,sv. Pelagija,zupa,sv. Pelagija,07141504701,Biskupija Porečka i Pulska,,christian,roman_catholic,Park Novigradske biskupije 5,Novigrad,Istarska,45.325227653828144,13.562575510326758,naselje-centroid,1.1335,AKTIVAN,,2005-02-24,Župnik,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
996,sv-peregrina-umag-umago-7213,ŽUPA SV. PEREGRINA,sv. Peregrina,zupa,sv. Peregrina,74632877213,Biskupija Porečka i Pulska,,christian,roman_catholic,Ernesta Miloša 13,Umag - Umago,Istarska,45.4332374,13.5183879,church,1.1458,AKTIVAN,,2005-03-09,Župnik,,,http://zupaumag.com/,https://maps.google.com/?cid=13572979657367818118&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,13,crkva svetog Peregrina,svetog-peregrina-umag-umago-w90348363,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
553,sv-petra-i-pavla-vranja-5144,ŽUPA SV. PETRA I PAVLA,sv. Petra i Pavla,zupa,sv. Petar I Pavla,09892125144,Biskupija Porečka i Pulska,,christian,roman_catholic,Vranja,Vranja,Istarska,45.3160505,14.1558078,church,1.1453,AKTIVAN,,2005-03-08,Župnik,,,,https://maps.google.com/?cid=16429422804966807864&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetih Petra i Pavla apostola,svetih-petra-i-pavla-apostola-vranja-w533638518,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1000,sv-petra-i-pavla-marcana-3804,ŽUPA SV. PETRA I PAVLA,sv. Petra i Pavla,zupa,sv. Petar I Pavla,84036673804,Biskupija Porečka i Pulska,,christian,roman_catholic,Marčana 427,Marčana,Istarska,44.9582666,13.9591852,church,1.1462,AKTIVAN,,2005-03-09,Župnik,,,,https://maps.google.com/?cid=8390448270878318461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,6,crkva svetih Petra i Pavla apostola,svetih-petra-i-pavla-apostola-marcana-w427680089,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1006,sv-petra-i-pavla-krsete-carsette-7437,ŽUPA SV. PETRA I PAVLA,sv. Petra i Pavla,zupa,sv. Petar I Pavla,70226597437,Biskupija Porečka i Pulska,,christian,roman_catholic,Kršete 37,Kršete - Carsette,Istarska,45.3986287,13.6149143,church,1.1480,AKTIVAN,,2005-03-11,Župnik,,,,https://maps.google.com/?cid=11062465671511721009&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetih Petra i Pavla apostola,svetih-petra-i-pavla-apostola-krsete-carsette-w694503721,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1008,sv-petra-i-pavla-kostanjica-castagna-4579,ŽUPA SV. PETRA I PAVLA,sv. Petra i Pavla,zupa,sv. Petar I Pavla,81120204579,Biskupija Porečka i Pulska,,christian,roman_catholic,Kostanjica 35,Kostanjica - Castagna,Istarska,45.3655945,13.7580754,church,1.1482,AKTIVAN,,2005-03-11,Župnik,,,,https://maps.google.com/?cid=12337992994983793444&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetih Petra i Pavla apostola,svetih-petra-i-pavla-apostola-kostanjica-castagna-w256568017,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1260,sv-petra-i-pavla-kringa-2743,ŽUPA SV. PETRA I PAVLA,sv. Petra i Pavla,zupa,sv. Petar I Pavla,63320362743,Biskupija Porečka i Pulska,,christian,roman_catholic,Kringa 26,Kringa,Istarska,45.1832551,13.8354764,church,1.1556,AKTIVAN,,2005-03-31,Župnik,052 686 810,,,https://maps.google.com/?cid=14656003894122091656&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetih Petra i Pavla,svetih-petra-i-pavla-kringa-w130115804,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1525,sv-petra-i-pavla-sveti-petar-u-sumi-5135,ŽUPA SV. PETRA I PAVLA,sv. Petra i Pavla,zupa,sv. Petar I Pavla,81295335135,Biskupija Porečka i Pulska,,christian,roman_catholic,Sveti Petar u Šumi 1,Sveti Petar U Šumi,Istarska,45.181664,13.8629971,church,1.1434,AKTIVAN,,2005-03-07,Župnik,099 311 2027,,https://www.svetipetarusumi.hr/,https://maps.google.com/?cid=4545880312224736366&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetih Petra i Pavla,svetih-petra-i-pavla-sveti-petar-u-sumi-w942860725,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1760,sv-petra-i-pavla-gologorica-1130,ŽUPA SV. PETRA I PAVLA,sv. Petra i Pavla,zupa,sv. Petar I Pavla,32746741130,Biskupija Porečka i Pulska,,christian,roman_catholic,Gologorica 7,Gologorica,Istarska,45.2579851,14.0346689,church,1.1386,AKTIVAN,,2005-03-01,Župnik,052 684 279,,,https://maps.google.com/?cid=5634087234226167388&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetih Petra i Pavla apostola,svetih-petra-i-pavla-apostola-gologorica-w1352419683,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
543,sv-roka-galizana-2882,ŽUPA SV. ROKA,sv. Roka,zupa,sv. Rok,68434112882,Biskupija Porečka i Pulska,,christian,roman_catholic,Galižana 207,Galižana,Istarska,44.9337533,13.8705369,church,1.1443,AKTIVAN,,2005-03-08,Župnik,,,,https://maps.google.com/?cid=926454714841013631&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,7,crkva svetog Roka prezbitera,svetog-roka-prezbitera-galizana-w277990895,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
